reg;jour;pop;P;tx_std
27;2020-10-17;2783039;698;25.528761049725
28;2020-10-17;3303500;539;16.5098058761066
32;2020-10-17;5962662;2030;34.0176020653939
44;2020-10-17;5511747;909;16.3881784978734
52;2020-10-17;3801797;627;16.6759555771931
53;2020-10-17;3340379;424;12.9242813243979
75;2020-10-17;5999982;699;11.9035886360762
76;2020-10-17;5924858;1207;20.3671354627309
84;2020-10-17;8032377;2717;33.8337556589905
93;2020-10-17;5055651;849;16.7767056687608
94;2020-10-17;344679;40;11.5544806285476
01;2020-10-18;376879;10;2.90127552215754
02;2020-10-18;358749;6;1.71351773080348
03;2020-10-18;290691;12;3.54316542168048
04;2020-10-18;859959;21;3.02700937234312
05;2020-10-18;5997;0;0
06;2020-10-18;279471;5;4.51650205969671
07;2020-10-18;9961;0;0
08;2020-10-18;35334;0;0
11;2020-10-18;12278210;973;8.04443858325567
24;2020-10-18;2559073;227;9.12976097620524
27;2020-10-18;2783039;127;4.61444322723816
28;2020-10-18;3303500;259;7.86144708838379
32;2020-10-18;5962662;1027;17.13716312246
44;2020-10-18;5511747;136;2.47411835505125
52;2020-10-18;3801797;135;3.56285514929078
53;2020-10-18;3340379;135;4.14166585574324
75;2020-10-18;5999982;144;2.31203873210794
76;2020-10-18;5924858;423;7.19368377877138
84;2020-10-18;8032377;704;8.76410857403163
93;2020-10-18;5055651;238;4.65133072276814
94;2020-10-18;344679;10;2.80992116083966
01;2020-10-19;376879;72;19.1359362697813
02;2020-10-19;358749;146;41.1117330293295
03;2020-10-19;290691;24;8.18674359308038
04;2020-10-19;859959;89;9.9391619390074
05;2020-10-19;5997;0;0
06;2020-10-19;279471;38;23.1196107482872
07;2020-10-19;9961;4;30.2592944464523
08;2020-10-19;35334;4;11.2070266396756
11;2020-10-19;12278210;10574;84.1939001487553
24;2020-10-19;2559073;1032;40.758939215901
27;2020-10-19;2783039;1576;56.8708330097544
28;2020-10-19;3303500;1548;47.1730711289582
32;2020-10-19;5962662;4802;80.8580516336907
44;2020-10-19;5511747;2989;54.0198407490921
52;2020-10-19;3801797;1621;42.8983827923377
53;2020-10-19;3340379;970;29.3997918443078
75;2020-10-19;5999982;2142;36.1333653793518
76;2020-10-19;5924858;3547;59.934901887156
84;2020-10-19;8032377;9463;117.879156825151
93;2020-10-19;5055651;3853;76.169615679947
94;2020-10-19;344679;157;45.8275702808893
01;2020-10-20;376879;51;13.7059307000588
02;2020-10-20;358749;137;39.5461403209069
03;2020-10-20;290691;19;8.29955315439915
04;2020-10-20;859959;68;8.16608710102168
05;2020-10-20;5997;0;0
06;2020-10-20;279471;40;16.7637310626066
07;2020-10-20;9961;1;7.71459580219198
08;2020-10-20;35334;2;4.61466071780322
11;2020-10-20;12278210;10504;83.6266163870888
24;2020-10-20;2559073;1219;48.4003666833787
27;2020-10-20;2783039;1776;63.9117929980349
28;2020-10-20;3303500;1444;43.9700703765822
32;2020-10-20;5962662;4620;78.1509595352103
44;2020-10-20;5511747;2650;47.8944774207261
52;2020-10-20;3801797;1501;39.7601091229033
53;2020-10-20;3340379;989;29.9531113117883
75;2020-10-20;5999982;1947;32.738768789003
76;2020-10-20;5924858;3569;60.3260309694972
84;2020-10-20;8032377;9581;119.335401959603
93;2020-10-20;5055651;3516;69.4841163611142
94;2020-10-20;344679;173;50.1662683036311
01;2020-10-21;376879;46;12.8244608313032
02;2020-10-21;358749;142;40.5763797169087
03;2020-10-21;290691;29;9.75022613588986
04;2020-10-21;859959;83;9.36874933753922
05;2020-10-21;5997;0;0
06;2020-10-21;279471;17;7.99403126121162
07;2020-10-21;9961;0;0
08;2020-10-21;35334;11;30.2748385952686
11;2020-10-21;12278210;10309;82.3490182528231
24;2020-10-21;2559073;1311;52.1894108404178
27;2020-10-21;2783039;1982;71.3211340188788
28;2020-10-21;3303500;1553;47.1769268799388
32;2020-10-21;5962662;5192;87.757790587279
44;2020-10-21;5511747;2806;50.6728415616456
52;2020-10-21;3801797;1712;45.4296934551962
53;2020-10-21;3340379;933;28.2975362530472
75;2020-10-21;5999982;2254;38.0131270687497
76;2020-10-21;5924858;3832;64.851806861239
84;2020-10-21;8032377;10012;124.717049850813
93;2020-10-21;5055651;3822;75.8417183200106
94;2020-10-21;344679;159;45.8996636692875
01;2020-10-22;376879;49;12.660935788099
02;2020-10-22;358749;162;46.0857033677035
03;2020-10-22;290691;39;13.8675603041659
04;2020-10-22;859959;89;10.9191564678615
05;2020-10-22;5997;0;0
06;2020-10-22;279471;31;15.1099933707526
07;2020-10-22;9961;0;0
08;2020-10-22;35334;4;12.9979649391341
11;2020-10-22;12278210;11199;89.4341905178282
24;2020-10-22;2559073;1400;55.5212185473781
27;2020-10-22;2783039;2078;75.0333892289096
28;2020-10-22;3303500;1696;51.6704941788078
32;2020-10-22;5962662;5570;94.1346890918776
44;2020-10-22;5511747;3447;62.4016525652675
52;2020-10-22;3801797;1858;49.1989337651957
53;2020-10-22;3340379;955;29.0530587412334
75;2020-10-22;5999982;2552;42.8688949993326
76;2020-10-22;5924858;4138;69.6246200521805
84;2020-10-22;8032377;10857;135.261464749086
93;2020-10-22;5055651;4302;85.3848205346671
94;2020-10-22;344679;157;45.5102234224717
01;2020-10-23;376879;31;8.66386056041853
02;2020-10-23;358749;151;43.1222119739352
03;2020-10-23;290691;23;10.4873471482791
04;2020-10-23;859959;78;9.02591213291733
05;2020-10-23;5997;0;0
06;2020-10-23;279471;23;10.6274795513212
07;2020-10-23;9961;1;7.28760231470476
08;2020-10-23;35334;5;13.5413569553921
11;2020-10-23;12278210;11260;89.6157760650638
24;2020-10-23;2559073;1654;65.4977867971963
27;2020-10-23;2783039;2354;84.5109492222951
28;2020-10-23;3303500;1966;59.7345442076552
32;2020-10-23;5962662;6125;103.402385780387
44;2020-10-23;5511747;3799;68.6820891262944
52;2020-10-23;3801797;2068;54.6891931594388
53;2020-10-23;3340379;1208;36.5650220747653
75;2020-10-23;5999982;2802;47.0996329082647
76;2020-10-23;5924858;4711;79.41452027198
84;2020-10-23;8032377;11690;145.625121009245
93;2020-10-23;5055651;4532;90.0541095377495
94;2020-10-23;344679;204;58.2383195372569
01;2020-10-24;376879;12;3.11248573372391
02;2020-10-24;358749;35;10.607758925179
03;2020-10-24;290691;6;2.49433972913513
04;2020-10-24;859959;68;7.57404086446798
05;2020-10-24;5997;0;0
06;2020-10-24;279471;9;6.4860209100964
07;2020-10-24;9961;0;0
08;2020-10-24;35334;2;5.31968634696912
11;2020-10-24;12278210;5085;40.8926789616193
24;2020-10-24;2559073;903;35.9236630574474
27;2020-10-24;2783039;1242;44.8279137068582
28;2020-10-24;3303500;881;26.8079799576921
32;2020-10-24;5962662;3342;56.1353039523563
44;2020-10-24;5511747;1950;35.1971877802879
52;2020-10-24;3801797;1002;26.6136930316143
53;2020-10-24;3340379;637;19.3140270540092
75;2020-10-24;5999982;1183;20.0559563058818
76;2020-10-24;5924858;1970;33.508960501467
84;2020-10-24;8032377;4985;62.0925505393907
93;2020-10-24;5055651;1533;30.3455562501535
94;2020-10-24;344679;61;18.101328362755
01;2020-10-25;376879;12;3.19917563099935
02;2020-10-25;358749;10;2.79159579396233
03;2020-10-25;290691;2;0.587727171627709
04;2020-10-25;859959;20;2.1786131564759
05;2020-10-25;5997;0;0
06;2020-10-25;279471;3;4.31258960656962
07;2020-10-25;9961;0;0
08;2020-10-25;35334;1;3.92989847764353
11;2020-10-25;12278210;1268;10.4659763201433
24;2020-10-25;2559073;326;13.0648874947205
27;2020-10-25;2783039;332;11.6984466239826
28;2020-10-25;3303500;364;11.0857019137577
32;2020-10-25;5962662;1453;24.2743076848369
44;2020-10-25;5511747;308;5.58022065603006
52;2020-10-25;3801797;211;5.58214990352373
53;2020-10-25;3340379;200;6.1187208173687
75;2020-10-25;5999982;263;4.46763242975273
76;2020-10-25;5924858;681;11.4841472805745
84;2020-10-25;8032377;1268;15.7945350365042
93;2020-10-25;5055651;383;7.45332817925603
94;2020-10-25;344679;12;3.3620659059742
01;2020-10-26;376879;64;16.1422828833439
02;2020-10-26;358749;142;41.5531066069461
03;2020-10-26;290691;18;6.37060063533892
04;2020-10-26;859959;131;15.6984205727764
05;2020-10-26;5997;1;14.3041460685519
06;2020-10-26;279471;48;17.5933203611428
07;2020-10-26;9961;3;33.0404482311828
08;2020-10-26;35334;11;26.4017256981678
11;2020-10-26;12278210;14092;113.052159999588
24;2020-10-26;2559073;1829;72.424626544989
27;2020-10-26;2783039;3135;112.72704623428
28;2020-10-26;3303500;2282;69.3992356791694
32;2020-10-26;5962662;7330;123.525076247188
44;2020-10-26;5511747;5264;95.0719528138071
52;2020-10-26;3801797;2656;70.1101596682608
53;2020-10-26;3340379;1515;46.0640738912199
75;2020-10-26;5999982;3524;59.2172744341338
76;2020-10-26;5924858;5206;87.4890732742875
84;2020-10-26;8032377;14485;180.465036580552
93;2020-10-26;5055651;6056;119.771894664707
94;2020-10-26;344679;278;80.2316010348723
01;2020-10-27;376879;51;13.3846989815943
02;2020-10-27;358749;145;41.141801276711
03;2020-10-27;290691;28;8.88109400277098
04;2020-10-27;859959;108;12.7799067330044
05;2020-10-27;5997;0;0
06;2020-10-27;279471;18;11.9891178445751
07;2020-10-27;9961;3;38.0854240895224
08;2020-10-27;35334;12;37.9094912977674
11;2020-10-27;12278210;12424;99.622088724667
24;2020-10-27;2559073;1913;75.9143096593406
27;2020-10-27;2783039;2913;104.955344590672
28;2020-10-27;3303500;2247;68.3057741412465
32;2020-10-27;5962662;6276;106.053393548567
44;2020-10-27;5511747;4246;76.6396129193363
52;2020-10-27;3801797;2434;64.4179250627707
53;2020-10-27;3340379;1287;38.9534849907101
75;2020-10-27;5999982;3295;55.159548895782
76;2020-10-27;5924858;4655;78.3441741106352
84;2020-10-27;8032377;13369;166.572515725178
93;2020-10-27;5055651;5151;102.221759248457
94;2020-10-27;344679;248;72.7856240295417
01;2020-10-28;376879;49;12.5517593938991
02;2020-10-28;358749;141;39.7364352203639
03;2020-10-28;290691;16;6.3528588611613
04;2020-10-28;859959;87;10.3756336838586
05;2020-10-28;5997;0;0
06;2020-10-28;279471;36;25.8704289398026
07;2020-10-28;9961;0;0
08;2020-10-28;35334;7;17.7711526132975
11;2020-10-28;12278210;10818;87.0363459912177
24;2020-10-28;2559073;1745;69.154610743344
27;2020-10-28;2783039;2627;94.8196618371884
28;2020-10-28;3303500;2155;65.4037692187016
32;2020-10-28;5962662;5966;100.914487336635
44;2020-10-28;5511747;4272;77.1031880192494
52;2020-10-28;3801797;2407;63.5492612722126
53;2020-10-28;3340379;1232;37.3674191067824
75;2020-10-28;5999982;3026;50.4597376506912
76;2020-10-28;5924858;4438;74.765077310953
84;2020-10-28;8032377;12401;154.516074024468
93;2020-10-28;5055651;4684;92.9059693080604
94;2020-10-28;344679;220;64.6338965410207
01;2020-10-29;376879;55;15.1051041563684
02;2020-10-29;358749;132;37.9086513939031
03;2020-10-29;290691;17;5.85567661900976
04;2020-10-29;859959;95;11.3001493933193
05;2020-10-29;5997;1;15.7259459803759
06;2020-10-29;279471;12;7.60944661874024
07;2020-10-29;9961;3;20.4564232696304
08;2020-10-29;35334;4;15.9285512153329
11;2020-10-29;12278210;10313;83.7549203744477
24;2020-10-29;2559073;1623;64.4154943147176
27;2020-10-29;2783039;2619;95.0384420793618
28;2020-10-29;3303500;1965;59.6069590053244
32;2020-10-29;5962662;6114;102.89336468229
44;2020-10-29;5511747;4165;75.3176432289056
52;2020-10-29;3801797;2269;60.0079946962483
53;2020-10-29;3340379;1246;37.786578324587
75;2020-10-29;5999982;3097;51.9122706837711
76;2020-10-29;5924858;4397;73.9477568465312
84;2020-10-29;8032377;12450;155.117737199252
93;2020-10-29;5055651;4770;94.4690889169005
94;2020-10-29;344679;245;71.1072629056117
01;2020-10-30;376879;57;15.1466575555915
02;2020-10-30;358749;142;40.587492389189
03;2020-10-30;290691;24;8.32677738970867
04;2020-10-30;859959;108;11.9877703161601
05;2020-10-30;5997;0;0
06;2020-10-30;279471;50;26.8321908381641
07;2020-10-30;9961;2;14.860919066002
08;2020-10-30;35334;11;29.2479303463351
11;2020-10-30;12278210;10426;84.4405625325262
24;2020-10-30;2559073;1741;68.9718404184604
27;2020-10-30;2783039;2837;102.302594961789
28;2020-10-30;3303500;2061;62.5171821922541
32;2020-10-30;5962662;6124;103.016022995056
44;2020-10-30;5511747;4645;84.0992221726719
52;2020-10-30;3801797;2439;64.4077343779236
53;2020-10-30;3340379;1540;46.7085044489469
75;2020-10-30;5999982;3401;56.9799840411501
76;2020-10-30;5924858;4379;73.8424515461422
84;2020-10-30;8032377;12861;160.215881936266
93;2020-10-30;5055651;4735;93.8474121113896
94;2020-10-30;344679;344;99.8940981872979
01;2020-10-31;376879;11;3.05455194411009
02;2020-10-31;358749;38;10.3091005443397
03;2020-10-31;290691;15;6.345554078953
04;2020-10-31;859959;55;6.46454931595467
05;2020-10-31;5997;0;0
06;2020-10-31;279471;8;8.72575691574288
07;2020-10-31;9961;0;0
08;2020-10-31;35334;2;4.61466071780322
11;2020-10-31;12278210;4541;37.2368167222403
24;2020-10-31;2559073;947;37.4148068599017
27;2020-10-31;2783039;1686;61.366341855732
28;2020-10-31;3303500;967;29.4426504414112
32;2020-10-31;5962662;3362;56.5544698493671
44;2020-10-31;5511747;2335;42.1798075384568
52;2020-10-31;3801797;1168;30.9057478887342
53;2020-10-31;3340379;697;21.2306770351144
75;2020-10-31;5999982;1222;20.4802783954314
76;2020-10-31;5924858;1781;30.191034962327
84;2020-10-31;8032377;5478;68.2491439789559
93;2020-10-31;5055651;1619;32.0856295126994
94;2020-10-31;344679;70;20.2051808336392
01;2020-11-01;376879;5;1.47523188132663
02;2020-11-01;358749;8;1.78289288214796
03;2020-11-01;290691;5;3.75202362860544
04;2020-11-01;859959;16;1.73856370636277
05;2020-11-01;5997;0;0
06;2020-11-01;279471;13;12.2585546755278
07;2020-11-01;9961;0;0
08;2020-11-01;35334;0;0
11;2020-11-01;12278210;1172;9.79980035827818
24;2020-11-01;2559073;256;9.9138602122001
27;2020-11-01;2783039;308;10.8822292837978
28;2020-11-01;3303500;397;11.9396562764027
32;2020-11-01;5962662;1292;21.6414134674764
44;2020-11-01;5511747;356;6.4648420527807
52;2020-11-01;3801797;276;7.27310013969475
53;2020-11-01;3340379;171;5.15903730121197
75;2020-11-01;5999982;230;3.73033110545401
76;2020-11-01;5924858;619;10.4777778128966
84;2020-11-01;8032377;1230;15.3203149474637
93;2020-11-01;5055651;442;8.58785231477384
94;2020-11-01;344679;16;4.39083200663584
01;2020-11-02;376879;12;3.02291529513161
02;2020-11-02;358749;14;4.02829783936552
03;2020-11-02;290691;24;8.3461569454138
04;2020-11-02;859959;137;15.6015012017969
05;2020-11-02;5997;0;0
06;2020-11-02;279471;78;40.7584921570753
07;2020-11-02;9961;3;28.8644495294013
08;2020-11-02;35334;3;8.57153148060796
11;2020-11-02;12278210;11812;95.6798206419393
24;2020-11-02;2559073;1936;76.5216560584236
27;2020-11-02;2783039;3812;137.780830805079
28;2020-11-02;3303500;2476;75.262014439252
32;2020-11-02;5962662;7439;125.456516824958
44;2020-11-02;5511747;6087;110.164203787622
52;2020-11-02;3801797;2729;72.1754994585242
53;2020-11-02;3340379;1774;53.7665536069649
75;2020-11-02;5999982;4116;68.703851563245
76;2020-11-02;5924858;5096;85.7777043787618
84;2020-11-02;8032377;15603;194.392728806636
93;2020-11-02;5055651;6023;119.296217311929
94;2020-11-02;344679;292;85.0440173270733
01;2020-11-03;376879;63;16.4811661539773
02;2020-11-03;358749;129;34.8599952012967
03;2020-11-03;290691;28;9.66887858146629
04;2020-11-03;859959;126;14.2976511764535
05;2020-11-03;5997;0;0
06;2020-11-03;279471;28;11.5544839244187
07;2020-11-03;9961;0;0
08;2020-11-03;35334;7;18.5166902303676
11;2020-11-03;12278210;9318;76.2391723342709
24;2020-11-03;2559073;1820;71.6236938905053
27;2020-11-03;2783039;3316;119.128330731249
28;2020-11-03;3303500;2124;64.3067548205577
32;2020-11-03;5962662;5926;100.254666814249
44;2020-11-03;5511747;4664;84.3172231245882
52;2020-11-03;3801797;2489;65.8774529957354
53;2020-11-03;3340379;1463;44.087452741788
75;2020-11-03;5999982;3357;56.0227651570801
76;2020-11-03;5924858;4227;70.9250044550339
84;2020-11-03;8032377;14148;176.255641812724
93;2020-11-03;5055651;5019;99.3127644363963
94;2020-11-03;344679;211;61.9263580964326
01;2020-11-04;376879;35;9.15729340708461
02;2020-11-04;358749;124;33.6525302760913
03;2020-11-04;290691;19;8.54691467776321
04;2020-11-04;859959;115;12.9014336270687
05;2020-11-04;5997;0;0
06;2020-11-04;279471;52;20.4064078616384
07;2020-11-04;9961;3;41.6497805180697
08;2020-11-04;35334;10;30.2504910728151
11;2020-11-04;12278210;7619;62.3932154711435
24;2020-11-04;2559073;1702;67.4022006434698
27;2020-11-04;2783039;2923;105.315927414667
28;2020-11-04;3303500;1746;52.9014639918778
32;2020-11-04;5962662;5033;85.0642238404916
44;2020-11-04;5511747;3974;71.9211393526291
52;2020-11-04;3801797;2122;55.9832667248376
53;2020-11-04;3340379;1244;37.5441565272723
75;2020-11-04;5999982;2735;45.9311154198231
76;2020-11-04;5924858;3740;62.822515729933
84;2020-11-04;8032377;11988;149.342073685482
93;2020-11-04;5055651;4265;84.1715795651504
94;2020-11-04;344679;161;46.9515198553302
01;2020-11-05;376879;39;10.2698539554651
02;2020-11-05;358749;110;31.2826693222109
03;2020-11-05;290691;29;12.2844415720898
04;2020-11-05;859959;125;14.2453682983305
05;2020-11-05;5997;0;0
06;2020-11-05;279471;53;32.2761107594977
07;2020-11-05;9961;2;15.429191604384
08;2020-11-05;35334;10;32.6301077558013
11;2020-11-05;12278210;7232;59.0532110648226
24;2020-11-05;2559073;1515;59.0451728641241
27;2020-11-05;2783039;2700;97.1559203312292
28;2020-11-05;3303500;1692;51.2130556693554
32;2020-11-05;5962662;4764;80.6010659359512
44;2020-11-05;5511747;3641;65.9398326527681
52;2020-11-05;3801797;2016;53.2110645341756
53;2020-11-05;3340379;1036;31.0738086177516
75;2020-11-05;5999982;2755;46.2198515515554
76;2020-11-05;5924858;3641;61.1146359127615
84;2020-11-05;8032377;10908;135.937219712837
93;2020-11-05;5055651;4036;80.0710742998707
94;2020-11-05;344679;186;54.7380886955856
01;2020-11-06;376879;29;7.26942891511152
02;2020-11-06;358749;124;35.3325479409002
03;2020-11-06;290691;22;8.81334681391859
04;2020-11-06;859959;107;12.1276708442028
05;2020-11-06;5997;0;0
06;2020-11-06;279471;53;35.8508783670546
07;2020-11-06;9961;4;49.4497845514902
08;2020-11-06;35334;11;30.7867948169773
11;2020-11-06;12278210;6680;54.7464138772866
24;2020-11-06;2559073;1315;51.4555948221668
27;2020-11-06;2783039;2563;92.3145075582037
28;2020-11-06;3303500;1652;49.7190061980024
32;2020-11-06;5962662;4535;76.5444112331413
44;2020-11-06;5511747;3552;64.3155898909601
52;2020-11-06;3801797;2019;53.1777056613699
53;2020-11-06;3340379;1168;34.9996422835418
75;2020-11-06;5999982;2731;45.3894364288403
76;2020-11-06;5924858;3513;58.911332327055
84;2020-11-06;8032377;10551;131.43552703866
93;2020-11-06;5055651;3826;75.4877661873887
94;2020-11-06;344679;109;31.9835528328184
01;2020-11-07;376879;9;2.34650389970351
02;2020-11-07;358749;30;8.21269923230078
03;2020-11-07;290691;8;2.79103614931126
04;2020-11-07;859959;75;8.83111784948778
05;2020-11-07;5997;0;0
06;2020-11-07;279471;13;10.7616246661218
07;2020-11-07;9961;0;0
08;2020-11-07;35334;2;4.70552224115008
11;2020-11-07;12278210;2592;21.3846076926145
24;2020-11-07;2559073;603;23.5991072717637
27;2020-11-07;2783039;1212;43.723846171958
28;2020-11-07;3303500;675;20.3644066758061
32;2020-11-07;5962662;2242;37.8532222476337
44;2020-11-07;5511747;1476;26.7039003573863
52;2020-11-07;3801797;909;23.954797163348
53;2020-11-07;3340379;625;18.8490721638824
75;2020-11-07;5999982;1076;18.1152014287366
76;2020-11-07;5924858;1322;22.1510317015004
84;2020-11-07;8032377;3758;46.8074008485367
93;2020-11-07;5055651;1032;20.2811586543053
94;2020-11-07;344679;39;11.3921619973647
01;2020-11-08;376879;6;1.54781468223383
02;2020-11-08;358749;3;0.84463102377492
03;2020-11-08;290691;6;3.07960307223095
04;2020-11-08;859959;13;1.49007749791136
05;2020-11-08;5997;0;0
06;2020-11-08;279471;11;7.48221556038459
07;2020-11-08;9961;1;6.19036968895232
08;2020-11-08;35334;1;7.36376657108876
11;2020-11-08;12278210;630;5.43160718778485
24;2020-11-08;2559073;209;8.16940146561432
27;2020-11-08;2783039;270;9.4329058344351
28;2020-11-08;3303500;249;7.53546636337245
32;2020-11-08;5962662;571;9.63351166791583
44;2020-11-08;5511747;226;4.10485519241855
52;2020-11-08;3801797;199;5.23649977579009
53;2020-11-08;3340379;124;3.73995672191445
75;2020-11-08;5999982;214;3.40916881645666
76;2020-11-08;5924858;384;6.27629002607024
84;2020-11-08;8032377;857;10.6737385239519
93;2020-11-08;5055651;301;5.78596085453233
94;2020-11-08;344679;8;2.2741188807131
01;2020-11-09;376879;32;8.34687476065762
02;2020-11-09;358749;117;32.9743032882774
03;2020-11-09;290691;39;15.5763213042252
04;2020-11-09;859959;139;15.568105081712
05;2020-11-09;5997;0;0
06;2020-11-09;279471;57;30.6050885434389
07;2020-11-09;9961;4;27.5868132622682
08;2020-11-09;35334;7;29.1030349669188
11;2020-11-09;12278210;7182;59.1141032887628
24;2020-11-09;2559073;1349;52.5427845965108
27;2020-11-09;2783039;2711;97.0929160587703
28;2020-11-09;3303500;1585;47.9189420229845
32;2020-11-09;5962662;4545;77.0930553216574
44;2020-11-09;5511747;3978;72.1549068010107
52;2020-11-09;3801797;2205;58.0445782581268
53;2020-11-09;3340379;1152;34.6875216978442
75;2020-11-09;5999982;3066;50.5680627088234
76;2020-11-09;5924858;3802;63.5560455198065
84;2020-11-09;8032377;10880;135.588622753736
93;2020-11-09;5055651;4203;82.6979699839575
94;2020-11-09;344679;123;35.5503121453639
01;2020-11-10;376879;36;9.75877564335262
02;2020-11-10;358749;94;26.3386946515585
03;2020-11-10;290691;21;8.5168600584878
04;2020-11-10;859959;124;14.7055514861395
05;2020-11-10;5997;0;0
06;2020-11-10;279471;45;26.9870828521806
07;2020-11-10;9961;5;45.0385047501496
08;2020-11-10;35334;9;27.2079499630679
11;2020-11-10;12278210;5561;46.1335867983298
24;2020-11-10;2559073;1338;52.0992384900174
27;2020-11-10;2783039;2421;86.615651651095
28;2020-11-10;3303500;1450;43.659724454894
32;2020-11-10;5962662;3580;60.7751897722798
44;2020-11-10;5511747;3057;55.3894165688623
52;2020-11-10;3801797;1611;42.3054680071985
53;2020-11-10;3340379;947;28.4408722867716
75;2020-11-10;5999982;2310;37.9294334285398
76;2020-11-10;5924858;2778;46.1770168241754
84;2020-11-10;8032377;8237;102.662462196368
93;2020-11-10;5055651;3263;64.0118507030933
94;2020-11-10;344679;89;24.5048051025518
01;2020-11-11;376879;8;2.14865842784341
02;2020-11-11;358749;6;1.78627767844296
03;2020-11-11;290691;7;2.03584578733174
04;2020-11-11;859959;23;2.8170266785806
05;2020-11-11;5997;0;0
06;2020-11-11;279471;17;7.23656789543823
07;2020-11-11;9961;0;0
08;2020-11-11;35334;0;0
11;2020-11-11;12278210;981;8.32040252736502
24;2020-11-11;2559073;298;11.5108491765131
27;2020-11-11;2783039;242;8.46470588664215
28;2020-11-11;3303500;269;8.09355958433541
32;2020-11-11;5962662;756;12.7641536297637
44;2020-11-11;5511747;220;3.99011186929856
52;2020-11-11;3801797;283;7.50489766673916
53;2020-11-11;3340379;155;4.67094760481641
75;2020-11-11;5999982;264;4.3988283499208
76;2020-11-11;5924858;335;5.5759641462064
84;2020-11-11;8032377;1078;13.4232170530497
93;2020-11-11;5055651;370;7.16051934384321
94;2020-11-11;344679;6;1.52839759350934
01;2020-11-12;376879;28;7.31491686634722
02;2020-11-12;358749;76;21.7288051406063
03;2020-11-12;290691;45;15.2177082396791
04;2020-11-12;859959;121;13.5516892823178
05;2020-11-12;5997;0;0
06;2020-11-12;279471;38;17.7107476624348
07;2020-11-12;9961;4;35.1735374015018
08;2020-11-12;35334;9;22.8292799155239
11;2020-11-12;12278210;5526;45.5117121546866
24;2020-11-12;2559073;1210;46.9995982313686
27;2020-11-12;2783039;2208;79.2395712766029
28;2020-11-12;3303500;1350;40.7912271544581
32;2020-11-12;5962662;3762;63.5630065265365
44;2020-11-12;5511747;3323;60.3629412028549
52;2020-11-12;3801797;1614;42.3083250749605
53;2020-11-12;3340379;846;25.3241969213846
75;2020-11-12;5999982;2442;40.104030204556
76;2020-11-12;5924858;2715;45.1363222420698
84;2020-11-12;8032377;7850;97.7813282554223
93;2020-11-12;5055651;2961;58.1691524307846
94;2020-11-12;344679;102;29.3667424584671
01;2020-11-13;376879;15;4.26525881633857
02;2020-11-13;358749;68;18.9333984555824
03;2020-11-13;290691;22;8.01627560396936
04;2020-11-13;859959;111;13.1561475752353
05;2020-11-13;5997;0;0
06;2020-11-13;279471;43;22.7517807503102
07;2020-11-13;9961;9;71.0235569704762
08;2020-11-13;35334;5;15.6161402730291
11;2020-11-13;12278210;4082;33.690716703149
24;2020-11-13;2559073;973;37.956184868093
27;2020-11-13;2783039;1868;67.4438522144452
28;2020-11-13;3303500;1097;32.9796026947915
32;2020-11-13;5962662;3129;53.1114645076003
44;2020-11-13;5511747;2501;45.3764642702719
52;2020-11-13;3801797;1147;30.0126263857384
53;2020-11-13;3340379;686;20.4925759772958
75;2020-11-13;5999982;1857;30.6023249755841
76;2020-11-13;5924858;2176;36.1727842060298
84;2020-11-13;8032377;6313;78.646980742091
93;2020-11-13;5055651;2507;49.098141558789
94;2020-11-13;344679;59;17.5536288807312
01;2020-11-14;376879;10;2.65460273409804
02;2020-11-14;358749;12;3.17228902703735
03;2020-11-14;290691;22;7.22300386108271
04;2020-11-14;859959;66;7.56781600134706
05;2020-11-14;5997;0;0
06;2020-11-14;279471;9;4.40309657292482
07;2020-11-14;9961;1;6.4688699345182
08;2020-11-14;35334;4;12.4044496879214
11;2020-11-14;12278210;1613;13.3255454352792
24;2020-11-14;2559073;445;17.58120760617
27;2020-11-14;2783039;751;26.8939728158337
28;2020-11-14;3303500;487;14.6183091429052
32;2020-11-14;5962662;1421;23.9341496468962
44;2020-11-14;5511747;1059;19.1700302317352
52;2020-11-14;3801797;556;14.6000748110988
53;2020-11-14;3340379;344;10.3565310488271
75;2020-11-14;5999982;601;10.0897581419357
76;2020-11-14;5924858;695;11.6588360669812
84;2020-11-14;8032377;2152;26.8159464003332
93;2020-11-14;5055651;631;12.310165247279
94;2020-11-14;344679;16;4.41058412568751
01;2020-11-15;376879;1;0.201311618559306
02;2020-11-15;358749;4;1.25463109130203
03;2020-11-15;290691;3;0.769065369294501
04;2020-11-15;859959;14;1.80587657075032
05;2020-11-15;5997;0;0
06;2020-11-15;279471;7;4.74755453741051
07;2020-11-15;9961;2;15.0021981168967
08;2020-11-15;35334;0;0
11;2020-11-15;12278210;425;3.6391380912224
24;2020-11-15;2559073;137;5.35388454750935
27;2020-11-15;2783039;150;5.2377989316964
28;2020-11-15;3303500;193;5.84912069900358
32;2020-11-15;5962662;314;5.33275238010218
44;2020-11-15;5511747;150;2.70535479554066
52;2020-11-15;3801797;190;4.99175845306055
53;2020-11-15;3340379;108;3.13534171708732
75;2020-11-15;5999982;133;2.16900378737848
76;2020-11-15;5924858;182;3.02275787337101
84;2020-11-15;8032377;475;5.91026374318902
93;2020-11-15;5055651;191;3.64071167301109
94;2020-11-15;344679;1;0.300531466150099
01;2020-11-16;376879;24;6.5318626901179
02;2020-11-16;358749;47;13.3420509668577
