dep;jour;pop;P;tx_std
18;2020-09-28;296404;14;4.68231576159513
18;2020-09-29;296404;24;8.62532143791774
18;2020-09-30;296404;22;7.86318065701963
18;2020-10-01;296404;25;8.90028375068256
18;2020-10-02;296404;19;6.40186909803264
18;2020-10-03;296404;7;2.51979757441464
18;2020-10-04;296404;3;1.16024404334676
18;2020-10-05;296404;52;18.4986000625396
18;2020-10-06;296404;45;16.4907245571735
18;2020-10-07;296404;39;13.4135263675303
18;2020-10-08;296404;59;21.6738597502888
18;2020-10-09;296404;41;15.2660093578584
18;2020-10-10;296404;32;11.345984249992
18;2020-10-11;296404;7;2.22937423664924
18;2020-10-12;296404;69;23.4578067224161
18;2020-10-13;296404;72;25.2726057651864
18;2020-10-14;296404;76;26.6410522267905
18;2020-10-15;296404;118;42.8421620493131
18;2020-10-16;296404;97;33.9385454852085
18;2020-10-17;296404;49;16.2540222921463
18;2020-10-18;296404;16;4.80441130695057
18;2020-10-19;296404;131;43.5356816386686
18;2020-10-20;296404;157;54.3939021825512
18;2020-10-21;296404;135;46.5053699362908
18;2020-10-22;296404;187;63.987631285123
18;2020-10-23;296404;219;72.8154454770111
18;2020-10-24;296404;124;41.6939471556308
18;2020-10-25;296404;16;4.68460934794385
18;2020-10-26;296404;227;79.8003165016539
18;2020-10-27;296404;280;96.0653527059076
18;2020-10-28;296404;245;84.5283711284848
18;2020-10-29;296404;213;73.2881910187105
18;2020-10-30;296404;203;68.0988760389958
18;2020-10-31;296404;108;35.6639468971297
18;2020-11-01;296404;21;6.57675449798435
18;2020-11-02;296404;306;103.233252468953
18;2020-11-03;296404;229;77.6642850160584
18;2020-11-04;296404;233;81.0908477071008
18;2020-11-05;296404;233;78.6540859010588
18;2020-11-06;296404;191;64.125666202464
18;2020-11-07;296404;72;24.147801845736
18;2020-11-08;296404;16;4.4761834046986
18;2020-11-09;296404;179;60.4714583281716
18;2020-11-10;296404;182;59.8357909329123
18;2020-11-11;296404;25;7.94457851216848
18;2020-11-12;296404;223;73.6093674819553
18;2020-11-13;296404;134;42.5383275687886
18;2020-11-14;296404;46;14.9525590635164
18;2020-11-15;296404;11;3.40403426642213
18;2020-11-16;296404;140;46.1164185743268
18;2020-11-17;296404;123;41.8871156750027
18;2020-11-18;296404;106;33.8160784666703
18;2020-11-19;296404;51;17.943289765641
18;2020-11-20;296404;61;20.9158973572358
18;2020-11-21;296404;23;7.6269127194957
18;2020-11-22;296404;8;2.20163111318881
18;2020-11-23;296404;73;24.8587250708475
18;2020-11-24;296404;56;19.2465938752234
18;2020-11-25;296404;51;16.5749729397627
18;2020-11-26;296404;41;14.2296530982344
18;2020-11-27;296404;45;15.195224403635
18;2020-11-28;296404;27;9.41811584183821
18;2020-11-29;296404;10;2.94877581319973
18;2020-11-30;296404;54;18.7552560020114
18;2020-12-01;296404;47;16.2145876020558
18;2020-12-02;296404;52;16.270266472508
18;2020-12-03;296404;56;18.3742002327129
18;2020-12-04;296404;61;21.1788005872718
18;2020-12-05;296404;33;10.4301029488661
18;2020-12-06;296404;10;3.33122390407336
18;2020-12-07;296404;108;33.4350268012596
18;2020-12-08;296404;97;31.1670360710396
18;2020-12-09;296404;95;31.4325386473029
19;2020-05-13;240336;3;1.46173548009585
19;2020-05-14;240336;1;0.334565662822742
19;2020-05-15;240336;1;0.329687786025811
19;2020-05-16;240336;0;0
19;2020-05-17;240336;1;0.513434047411856
19;2020-05-18;240336;1;0.585460375229699
19;2020-05-19;240336;2;0.715606008139699
19;2020-05-20;240336;1;0.503845856942869
19;2020-05-21;240336;0;0
19;2020-05-22;240336;1;0.314934095272066
19;2020-05-23;240336;3;1.10258894099054
19;2020-05-24;240336;0;0
19;2020-05-25;240336;3;1.1283646006913
19;2020-05-26;240336;0;0
19;2020-05-27;240336;1;0.459150745927716
19;2020-05-28;240336;0;0
19;2020-05-29;240336;1;0.277150814479212
19;2020-05-30;240336;0;0
19;2020-05-31;240336;0;0
19;2020-06-01;240336;0;0
19;2020-06-02;240336;2;0.774143361766939
19;2020-06-03;240336;9;3.40712190771943
19;2020-06-04;240336;0;0
19;2020-06-05;240336;1;0.334565662822742
19;2020-06-06;240336;0;0
19;2020-06-07;240336;0;0
19;2020-06-08;240336;0;0
19;2020-06-09;240336;2;0.691542884729621
19;2020-06-10;240336;3;1.27858510395381
19;2020-06-11;240336;0;0
19;2020-06-12;240336;0;0
19;2020-06-13;240336;0;0
19;2020-06-14;240336;0;0
19;2020-06-15;240336;0;0
19;2020-06-16;240336;0;0
19;2020-06-17;240336;0;0
19;2020-06-18;240336;0;0
19;2020-06-19;240336;0;0
19;2020-06-20;240336;1;0.258085269384569
19;2020-06-21;240336;0;0
19;2020-06-22;240336;0;0
19;2020-06-23;240336;0;0
19;2020-06-24;240336;0;0
19;2020-06-25;240336;0;0
19;2020-06-26;240336;1;0.334565662822742
19;2020-06-27;240336;0;0
19;2020-06-28;240336;0;0
19;2020-06-29;240336;0;0
19;2020-06-30;240336;0;0
19;2020-07-01;240336;1;0.495919975153481
19;2020-07-02;240336;2;0.896591888021114
19;2020-07-03;240336;2;0.99976583209635
19;2020-07-04;240336;0;0
19;2020-07-05;240336;0;0
19;2020-07-06;240336;0;0
19;2020-07-07;240336;0;0
19;2020-07-08;240336;0;0
19;2020-07-09;240336;0;0
19;2020-07-10;240336;1;0.513434047411856
19;2020-07-11;240336;0;0
19;2020-07-12;240336;0;0
19;2020-07-13;240336;1;0.513434047411856
19;2020-07-14;240336;0;0
19;2020-07-15;240336;0;0
19;2020-07-16;240336;1;0.314934095272066
19;2020-07-17;240336;0;0
19;2020-07-18;240336;0;0
19;2020-07-19;240336;0;0
19;2020-07-20;240336;0;0
19;2020-07-21;240336;1;0.392768296229516
19;2020-07-22;240336;1;0.503845856942869
19;2020-07-23;240336;0;0
19;2020-07-24;240336;0;0
19;2020-07-25;240336;0;0
19;2020-07-26;240336;0;0
19;2020-07-27;240336;0;0
19;2020-07-28;240336;1;0.585460375229699
19;2020-07-29;240336;1;0.329687786025811
19;2020-07-30;240336;0;0
19;2020-07-31;240336;1;0.585460375229699
19;2020-08-01;240336;1;0.283237112082543
19;2020-08-02;240336;0;0
19;2020-08-03;240336;1;0.334565662822742
19;2020-08-04;240336;1;0.284510352355016
19;2020-08-05;240336;2;0.835427366154819
19;2020-08-06;240336;5;2.4111018920505
19;2020-08-07;240336;0;0
19;2020-08-08;240336;0;0
19;2020-08-09;240336;0;0
19;2020-08-10;240336;2;0.991839950306962
19;2020-08-11;240336;4;1.74137407283008
19;2020-08-12;240336;5;2.27216351768657
19;2020-08-13;240336;2;1.00935402256534
19;2020-08-14;240336;1;0.503845856942869
19;2020-08-15;240336;1;0.585460375229699
19;2020-08-16;240336;0;0
19;2020-08-17;240336;1;0.585460375229699
19;2020-08-18;240336;1;0.503845856942869
19;2020-08-19;240336;4;1.93082856646662
19;2020-08-20;240336;4;1.91719502246761
19;2020-08-21;240336;5;2.2304662390192
19;2020-08-22;240336;2;0.919162973526122
19;2020-08-23;240336;0;0
19;2020-08-24;240336;8;3.09035906821438
19;2020-08-25;240336;10;4.09643655006649
19;2020-08-26;240336;4;1.74459159825571
19;2020-08-27;240336;3;1.23420555583631
19;2020-08-28;240336;4;1.85569142412034
19;2020-08-29;240336;5;2.31834269393195
19;2020-08-30;240336;0;0
19;2020-08-31;240336;12;4.70356467426002
19;2020-09-01;240336;9;3.79170140999121
19;2020-09-02;240336;10;4.48779815942626
19;2020-09-03;240336;10;4.3338294850154
19;2020-09-04;240336;13;5.61550886753365
19;2020-09-05;240336;2;0.945757904556862
19;2020-09-06;240336;0;0
19;2020-09-07;240336;10;4.76447947700813
19;2020-09-08;240336;17;7.94305820683469
19;2020-09-09;240336;17;7.57232381419621
19;2020-09-10;240336;20;8.44207622943557
19;2020-09-11;240336;18;8.38690146089555
19;2020-09-12;240336;6;2.95134605618499
19;2020-09-13;240336;3;1.33385208584682
19;2020-09-14;240336;33;13.5031855737087
19;2020-09-15;240336;7;3.18314042932975
19;2020-09-16;240336;12;5.16486122139492
19;2020-09-17;240336;17;8.43266660411873
19;2020-09-18;240336;22;10.4567206120878
19;2020-09-19;240336;8;3.54866476502279
19;2020-09-20;240336;0;0
19;2020-09-21;240336;26;11.3920114770251
19;2020-09-22;240336;22;10.5184163976925
19;2020-09-23;240336;11;5.28562082773658
19;2020-09-24;240336;29;12.5959555512884
19;2020-09-25;240336;26;11.7325434667169
19;2020-09-26;240336;13;5.1824830034475
19;2020-09-27;240336;2;0.820782162439199
19;2020-09-28;240336;31;14.067395095991
19;2020-09-29;240336;24;10.5724889277855
19;2020-09-30;240336;17;7.24683068344442
19;2020-10-01;240336;26;11.3871629190776
19;2020-10-02;240336;19;8.34567003130726
19;2020-10-03;240336;19;8.06323152434604
19;2020-10-04;240336;0;0
19;2020-10-05;240336;30;13.0093102275658
19;2020-10-06;240336;30;12.5616466879156
19;2020-10-07;240336;33;13.7284865270815
19;2020-10-08;240336;24;11.0610111059626
19;2020-10-09;240336;23;10.6723915027794
19;2020-10-10;240336;25;10.3765748233013
19;2020-10-11;240336;0;0
19;2020-10-12;240336;34;13.3995883228484
19;2020-10-13;240336;17;6.99828497341495
19;2020-10-14;240336;29;12.1511312041514
19;2020-10-15;240336;27;11.4141366289596
19;2020-10-16;240336;27;12.1493201536717
19;2020-10-17;240336;16;7.30038741368838
19;2020-10-18;240336;3;1.4334600854643
19;2020-10-19;240336;57;24.7988261497426
19;2020-10-20;240336;68;27.90137706803
19;2020-10-21;240336;91;38.8010081080381
19;2020-10-22;240336;92;40.2421990065052
19;2020-10-23;240336;75;30.8828508783754
19;2020-10-24;240336;43;19.1657018152117
19;2020-10-25;240336;8;3.66640575467627
19;2020-10-26;240336;118;51.812582456045
19;2020-10-27;240336;111;45.0171421951017
19;2020-10-28;240336;129;51.2310066206542
19;2020-10-29;240336;128;53.2314950054793
19;2020-10-30;240336;142;61.1433369960494
19;2020-10-31;240336;58;23.8550280614089
19;2020-11-01;240336;7;3.21618295881764
19;2020-11-02;240336;179;76.1804714332319
19;2020-11-03;240336;108;46.7348448262227
19;2020-11-04;240336;129;53.0202969185845
19;2020-11-05;240336;134;59.1073804813354
19;2020-11-06;240336;186;77.2031635750386
19;2020-11-07;240336;37;16.166410209919
19;2020-11-08;240336;4;1.34676870300143
19;2020-11-09;240336;149;61.3800455502739
19;2020-11-10;240336;122;50.4785220761893
19;2020-11-11;240336;4;1.64878618111888
19;2020-11-12;240336;106;43.3143158702559
19;2020-11-13;240336;101;41.894165874443
19;2020-11-14;240336;23;9.74765580188267
19;2020-11-15;240336;1;0.585460375229699
19;2020-11-16;240336;86;35.3942083891022
19;2020-11-17;240336;62;23.6314720333101
19;2020-11-18;240336;44;18.7537382320907
19;2020-11-19;240336;26;11.7538619508572
19;2020-11-20;240336;49;19.9129015274878
19;2020-11-21;240336;23;9.72074342711033
19;2020-11-22;240336;2;0.843545644614268
19;2020-11-23;240336;37;16.397381763908
19;2020-11-24;240336;32;13.46394688504
19;2020-11-25;240336;38;16.0485269990996
19;2020-11-26;240336;30;12.4558066974984
19;2020-11-27;240336;27;11.1446768311704
19;2020-11-28;240336;11;5.12058077504685
19;2020-11-29;240336;2;0.707702391501582
19;2020-11-30;240336;35;15.4230441549275
19;2020-12-01;240336;23;9.01025571093476
19;2020-12-02;240336;20;8.33643325640942
19;2020-12-03;240336;32;14.1626196825471
19;2020-12-04;240336;44;18.8837697080958
19;2020-12-05;240336;16;7.18985672068277
19;2020-12-06;240336;2;1.01727990435472
19;2020-12-07;240336;23;10.4671112154491
19;2020-12-08;240336;22;9.51854676354773
19;2020-12-09;240336;19;8.01614177343318
21;2020-05-13;532886;4;0.714919972444244
21;2020-05-14;532886;7;1.20285752377162
21;2020-05-15;532886;7;1.27460349351994
21;2020-05-16;532886;4;0.710962060950267
21;2020-05-17;532886;0;0
21;2020-05-18;532886;10;1.82950551637642
21;2020-05-19;532886;13;2.33687813794185
21;2020-05-20;532886;5;0.888954271593421
21;2020-05-21;532886;0;0
21;2020-05-22;532886;13;2.42496451287122
21;2020-05-23;532886;0;0
21;2020-05-24;532886;1;0.170968128422045
21;2020-05-25;532886;4;0.74167631959874
21;2020-05-26;532886;3;0.55248693449044
21;2020-05-27;532886;5;0.897142598587414
21;2020-05-28;532886;3;0.506713872807326
21;2020-05-29;532886;2;0.377629968204389
21;2020-05-30;532886;2;0.356518865427624
21;2020-05-31;532886;0;0
21;2020-06-01;532886;0;0
21;2020-06-02;532886;1;0.18930371684731
21;2020-06-03;532886;0;0
21;2020-06-04;532886;1;0.182041285212014
21;2020-06-05;532886;0;0
21;2020-06-06;532886;1;0.181141932431116
21;2020-06-07;532886;0;0
21;2020-06-08;532886;3;0.536345391692629
21;2020-06-09;532886;2;0.358940093621118
21;2020-06-10;532886;0;0
21;2020-06-11;532886;2;0.365792235128041
21;2020-06-12;532886;5;0.939667515646015
21;2020-06-13;532886;0;0
21;2020-06-14;532886;0;0
21;2020-06-15;532886;5;0.92446863555382
21;2020-06-16;532886;3;0.577636311733881
21;2020-06-17;532886;1;0.189291083134606
21;2020-06-18;532886;5;0.901651113353706
21;2020-06-19;532886;1;0.18930371684731
21;2020-06-20;532886;0;0
21;2020-06-21;532886;0;0
21;2020-06-22;532886;2;0.37508163641893
21;2020-06-23;532886;4;0.764552469424308
21;2020-06-24;532886;3;0.566458506321406
21;2020-06-25;532886;0;0
21;2020-06-26;532886;2;0.362866046279362
21;2020-06-27;532886;0;0
21;2020-06-28;532886;0;0
21;2020-06-29;532886;1;0.180824761067347
21;2020-06-30;532886;4;0.72660204522873
21;2020-07-01;532886;2;0.374644828655619
21;2020-07-02;532886;0;0
21;2020-07-03;532886;1;0.192245897770261
21;2020-07-04;532886;0;0
21;2020-07-05;532886;0;0
21;2020-07-06;532886;1;0.165899742414203
21;2020-07-07;532886;3;0.550100185190347
21;2020-07-08;532886;3;0.560767053570565
21;2020-07-09;532886;7;1.24089892383511
21;2020-07-10;532886;1;0.18930371684731
21;2020-07-11;532886;3;0.548171032094491
21;2020-07-12;532886;0;0
21;2020-07-13;532886;1;0.197558098673158
21;2020-07-14;532886;1;0.196025490755685
21;2020-07-15;532886;3;0.543344235872048
21;2020-07-16;532886;2;0.36400847962896
21;2020-07-17;532886;5;0.919203258061412
21;2020-07-18;532886;1;0.197558098673158
21;2020-07-19;532886;1;0.174914387978921
21;2020-07-20;532886;4;0.707851352664066
21;2020-07-21;532886;0;0
21;2020-07-22;532886;3;0.534556673419313
21;2020-07-23;532886;7;1.22112059866999
21;2020-07-24;532886;3;0.541512604157572
21;2020-07-25;532886;3;0.541480942624708
21;2020-07-26;532886;0;0
21;2020-07-27;532886;8;1.5253908944454
21;2020-07-28;532886;4;0.729468806337935
21;2020-07-29;532886;3;0.555459923962567
21;2020-07-30;532886;2;0.382344068054226
21;2020-07-31;532886;6;1.11259609084139
21;2020-08-01;532886;1;0.184650302696925
21;2020-08-02;532886;2;0.3515204088098
21;2020-08-03;532886;9;1.6424987211391
21;2020-08-04;532886;5;0.962116160053537
21;2020-08-05;532886;12;2.08546245763012
21;2020-08-06;532886;7;1.29975774558707
21;2020-08-07;532886;3;0.529738335154435
21;2020-08-08;532886;2;0.384889509358348
21;2020-08-09;532886;2;0.353009413634059
21;2020-08-10;532886;4;0.734074444541886
21;2020-08-11;532886;5;0.943116192919689
21;2020-08-12;532886;15;2.74487830500362
21;2020-08-13;532886;7;1.26845813002004
21;2020-08-14;532886;13;2.37182189703596
21;2020-08-15;532886;10;1.81779639469725
21;2020-08-16;532886;4;0.723007880416999
21;2020-08-17;532886;30;5.43337979903281
21;2020-08-18;532886;19;3.4736191556619
21;2020-08-19;532886;30;5.60701818036852
21;2020-08-20;532886;34;6.11128841232871
21;2020-08-21;532886;55;9.98144187003157
21;2020-08-22;532886;38;7.01863036791765
21;2020-08-23;532886;16;2.9428998196646
21;2020-08-24;532886;61;11.2113823391133
21;2020-08-25;532886;42;7.68989167288382
21;2020-08-26;532886;62;11.4584719864166
21;2020-08-27;532886;72;13.4481499224949
21;2020-08-28;532886;70;12.9285023604402
21;2020-08-29;532886;29;5.43439232992759
21;2020-08-30;532886;18;3.36187257654618
21;2020-08-31;532886;46;8.41211591546131
21;2020-09-01;532886;67;12.2156387734962
21;2020-09-02;532886;65;11.9149071572937
21;2020-09-03;532886;78;14.3226923469674
21;2020-09-04;532886;65;11.9886156294943
21;2020-09-05;532886;32;5.9494772791306
21;2020-09-06;532886;26;4.83633211013067
21;2020-09-07;532886;114;21.2968610015611
21;2020-09-08;532886;119;22.1942447497232
21;2020-09-09;532886;72;13.4719491704061
21;2020-09-10;532886;114;21.0754280958469
21;2020-09-11;532886;83;15.4000446802422
21;2020-09-12;532886;50;9.19420271833228
21;2020-09-13;532886;36;6.68599713848914
21;2020-09-14;532886;75;13.9721689914493
21;2020-09-15;532886;83;15.4760733305464
21;2020-09-16;532886;78;14.4907891402091
21;2020-09-17;532886;86;16.1170333024581
21;2020-09-18;532886;106;19.769203620753
21;2020-09-19;532886;57;10.5448260720669
21;2020-09-20;532886;59;10.7328061698597
21;2020-09-21;532886;92;16.8767056510253
21;2020-09-22;532886;96;17.8359414464177
21;2020-09-23;532886;114;20.9869032511454
21;2020-09-24;532886;108;19.9409542318462
21;2020-09-25;532886;84;15.3065930550886
21;2020-09-26;532886;66;12.1668764295089
21;2020-09-27;532886;26;4.79957016823366
21;2020-09-28;532886;92;16.8787513732739
21;2020-09-29;532886;81;15.0213056703826
21;2020-09-30;532886;120;22.0984251023831
21;2020-10-01;532886;86;16.0003946194962
21;2020-10-02;532886;94;17.3420899764352
21;2020-10-03;532886;44;8.11634302754326
21;2020-10-04;532886;20;3.7533323881461
21;2020-10-05;532886;128;23.889474091523
21;2020-10-06;532886;82;15.2935092688884
21;2020-10-07;532886;150;28.1278467617563
21;2020-10-08;532886;115;21.3081068865021
21;2020-10-09;532886;148;27.4632125719507
21;2020-10-10;532886;97;18.033525448848
21;2020-10-11;532886;26;4.88767295876568
21;2020-10-12;532886;173;32.1227607466578
21;2020-10-13;532886;164;30.4194186343844
21;2020-10-14;532886;180;33.3270048288568
21;2020-10-15;532886;200;37.1185566194822
21;2020-10-16;532886;213;39.3070016286789
21;2020-10-17;532886;149;27.9020342698251
21;2020-10-18;532886;53;9.6860312794279
21;2020-10-19;532886;260;48.4705595755665
21;2020-10-20;532886;271;50.3663042256097
21;2020-10-21;532886;356;65.6677871549915
21;2020-10-22;532886;348;64.2880215127207
21;2020-10-23;532886;436;80.3935844004602
21;2020-10-24;532886;230;42.727677604114
21;2020-10-25;532886;128;23.6911670559144
21;2020-10-26;532886;571;106.131300615707
21;2020-10-27;532886;522;96.7957136056064
21;2020-10-28;532886;414;76.9377757364036
21;2020-10-29;532886;416;77.4183976312521
21;2020-10-30;532886;471;88.0360093869181
21;2020-10-31;532886;295;54.88760273368
21;2020-11-01;532886;99;18.4592976324285
21;2020-11-02;532886;690;128.670186186829
21;2020-11-03;532886;574;106.430487019147
21;2020-11-04;532886;508;94.2011468695417
21;2020-11-05;532886;452;84.1386907514226
21;2020-11-06;532886;458;84.9435646280723
21;2020-11-07;532886;196;36.5818117533566
21;2020-11-08;532886;87;15.8997061481629
21;2020-11-09;532886;418;78.0137712998429
21;2020-11-10;532886;365;67.6754394736968
21;2020-11-11;532886;87;15.9476690967549
21;2020-11-12;532886;322;59.8714101599896
21;2020-11-13;532886;283;52.3133710085861
21;2020-11-14;532886;128;23.9390962222609
21;2020-11-15;532886;41;7.72441420230527
21;2020-11-16;532886;245;45.5456224570777
21;2020-11-17;532886;178;32.6080165213344
21;2020-11-18;532886;160;29.5296330560553
21;2020-11-19;532886;161;29.8863475257465
21;2020-11-20;532886;156;28.7121514359303
21;2020-11-21;532886;68;12.6462376912035
21;2020-11-22;532886;23;4.30850897023499
21;2020-11-23;532886;146;27.291919570795
21;2020-11-24;532886;114;20.9161197937578
21;2020-11-25;532886;110;20.5554582576029
21;2020-11-26;532886;152;28.1810544523711
21;2020-11-27;532886;122;22.542061877998
21;2020-11-28;532886;61;11.4275006867633
21;2020-11-29;532886;22;4.01782054110839
21;2020-11-30;532886;180;33.6177423657714
21;2020-12-01;532886;151;27.9285653726552
21;2020-12-02;532886;138;25.3407160711084
21;2020-12-03;532886;110;20.4236457780995
21;2020-12-04;532886;112;20.6582501790778
21;2020-12-05;532886;56;10.3703366238804
21;2020-12-06;532886;21;3.93331867758627
21;2020-12-07;532886;158;29.2652314481307
21;2020-12-08;532886;187;34.1697061262386
21;2020-12-09;532886;137;25.2110751021991
22;2020-05-13;596186;3;0.460224160836229
22;2020-05-14;596186;6;0.989463102793101
22;2020-05-15;596186;13;2.40937628946829
22;2020-05-16;596186;5;0.939377969122673
22;2020-05-17;596186;2;0.440468835499979
22;2020-05-18;596186;15;2.98286090116742
22;2020-05-19;596186;45;8.32656985456678
22;2020-05-20;596186;28;5.14771228083992
22;2020-05-21;596186;18;3.36221403368363
22;2020-05-22;596186;14;2.37819945066599
22;2020-05-23;596186;8;1.39088988931034
22;2020-05-24;596186;3;0.512694180839317
22;2020-05-25;596186;8;1.47437623733044
22;2020-05-26;596186;12;2.14620791113889
22;2020-05-27;596186;8;1.58907792644326
22;2020-05-28;596186;5;0.890374414416584
22;2020-05-29;596186;4;0.667987269414147
22;2020-05-30;596186;4;0.779826301586456
22;2020-05-31;596186;2;0.250439634849383
22;2020-06-01;596186;0;0
22;2020-06-02;596186;3;0.478606138701693
22;2020-06-03;596186;2;0.263788214159565
22;2020-06-04;596186;4;0.568743835000359
22;2020-06-05;596186;3;0.522090763552278
22;2020-06-06;596186;0;0
